Country,City,Name,screen_name,posts,followers
Netherlands,Ede,Ede Stad,EdeStadSport,5519,621
Netherlands,Nijmegen,De Brug Nijmegen,Debrugnijmegen,4778,4125
Netherlands,Nijmegen,De Gelderlander,DeGelderlander,93470,59519
Netherlands,Overbetuwe,Over Betuwe Nieuws,BetuweNieuws,8578,2863
Netherlands,Wageningen,De Stad Wageningen,stadwageningen,1316,1340
Netherlands,Groningen,112 Groningen,polgroningen,14648,63290
Netherlands,Groningen,RTV Noord,rtvnoord,104135,93888
Netherlands,Haren,Harener Weekblad,harenerweekblad,17082,1286
Netherlands,Stadskanaal,Gemeente Stadskanaal,politie_stdsknl,1799,3883
Netherlands,Eindhoven,Omroep Brabant,omroepbrabant,155077,200747
Netherlands,Oisterwijk,Nieuwsklok,Nieuwsklok,1348,1176
Netherlands,Oss,Oss Zuid,WijkAg_OssZuid,2515,3379
Netherlands,Hertogenbosch,Katholiek Nieuwsblad,KNieuwsblad,9334,2591
Netherlands,Aalsmeer,Nieuwe Meerbode,Nieuwe_Meerbode,8393,709
Netherlands,Amsterdam,Amsterdam Post,Bastiaan_Post,8953,1176
Netherlands,Amsterdam,AT5,AT5,105603,503020
Netherlands,Amsterdam,De Telegraaf,telegraaf,474467,536360
Netherlands,Amsterdam,De Volkskrant,volkskrant,239403,695642
Netherlands,Amsterdam,Het Parool,parool,74670,305368
Netherlands,Amsterdam,Spits,CallMeSpits,168172,3826
Netherlands,Amsterdam,Trouw,trouw,172723,101725
Netherlands,IJmuiden,IJmuider Courant,ijmuidercourant,47216,1967
Netherlands,Volendam,Nieuw Volendam,NieuwVolendam,6163,965
Netherlands,Denekamp,Twente FM,TwenteFM,38692,1387
Netherlands,Hengelo,RTV Oost,rtvoost,117148,184474
Netherlands,Steenwijk,Opregte Steenwijker Courant,SteenwkrCourant,35351,5258
Netherlands,Utrecht,RTV Utrecht,rtvutrecht,111552,91390
Netherlands,Oost Souburg,Omroep Zeeland,omroepzeeland,59996,42056
Netherlands,Sint Maartensdijk,Omroep Tholen,omroeptholen,11085,1451
Netherlands,Den Haag -,Hague News,WHagueNews,27394,1382
Netherlands,The Hague,Omroep West,omroepwest,111456,120040
Netherlands,Den Haag,Flakkee Nieuws,FlakkeeNieuws,8044,4060
Netherlands,Rotterdam,RTV Rijnmond,RTV_Rijnmond,90189,188656
Netherlands,S Gravenzande,Sliedrecht,msliedrecht,3728,753
Washington,Aberdeen,KXRO,KXRONews,10841,1478
Washington,Bellevue,Bellevue Reporter,BelReporter,6307,6807
Washington,Bellevue,Eastside Business,EastSidePship,3851,2176
Washington,Bellingham,Bellingham Herald,BhamHerald,25466,21037
Washington,Bellingham,Cascadia Weekly,CascadiaWeekly,610,1957
Washington,Bellingham,KGMI,KGMIRadio,20788,4079
Washington,Bellingham,KVOS,kvos,3253,466
Washington,Bothell,Bothell Reporter,Bothell_Kenmore,4637,2307
Washington,Bremerton,Bremerton Patriot,reporterpatriot,2150,1147
Washington,Bremerton,Kitsap Sun,KitsapSun,21786,23629
Washington,Bremerton,Olympian,DomKingOlympian,510,1594
Washington,Chelan,KOZI,KOZIRadio,4367,648
Washington,Cheney,Easterner,EasternerOnline,3993,1091
Washington,Covington,Covington Reporter,cmvreporter,11994,732
Washington,Duvall,Valley View,valleyviewwine,1257,2622
Washington,East Wenatchee,Empire Press,EmpirePress,76544,332
Washington,Eastsound,Islands' Sounder,IslandsSounder,1950,604
Washington,Edmonds,Edmonds Beacon,edmondsbeacon,11870,2155
Washington,Enumclaw,Enumclaw Courier Herald,Enumclaw_CH,4616,546
Washington,Federal Way,Federal Way Mirror,fwmirror,4817,1954
Washington,Federal Way,Federal Way News,FedWayPD,515,5746
Washington,Gig Harbor,Peninsula Gateway,pengateway,3937,2740
Washington,Glacier,Mount Baker Experience,MB_Experience,1166,984
Washington,Goldendale,Goldendale Sentinel,GdaleSentinel,2262,439
Washington,Issaquah,Issaquah Press,issaquahpress,20458,9987
Washington,Issaquah,Issaquah Reporter,IssReporter,4538,4290
Washington,Kennewick,KVEW,KAPPKVEW,56610,6941
Washington,Kennewick,Tri City Herald,TriCityHerald,45640,18062
Washington,Lakewood,Suburban Times,thesubtimes,20343,590
Washington,Langley,South Whidbey Record,WhidbeyRecord,6396,1468
Washington,Leavenworth,Leavenworth Echo,leavenworthecho,609,458
Washington,Long Beach,Chinook Observer,chinookobserver,5899,1420
Washington,Lynden,Lynden Tribune,LyndenTribune,1858,929
Washington,Marysville,North County Outlook,NCOutlook,952,301
Washington,Montesano,Vidette,Vidette_Sports,9286,928
Washington,Mukilteo,Mukilteo Beacon,mukilteobeacon,8413,1739
Washington,Oak Harbor,Whidbey News Times,WhidbeyNews,2591,2276
Washington,Othello,Othello Outlook,othellooutlook,653,405
Washington,Pasco,KEPR,keprtv,27667,11066
Washington,Poulsbo,North Kitsap Herald,NKHerald,3876,2474
Washington,Pullman,Daily Evergreen,DailyEvergreen,14439,8283
Washington,Raymond,Wheels N Deals,Wheels_N_Deals2,8522,331
Washington,Redmond,Redmond Reporter,RedmondReporter,2860,2860
Washington,Renton,Renton Reporter,RentonReporter,1558,2939
Washington,Richland,KNDU,KNDUKNDO,35238,7898
Washington,Sammamish,Sammamish Review,SammamishReview,8139,3119
Washington,Seattle,Crosscut,Crosscut,26566,23229
Washington,Seattle,Daily,daily,22775,87955
Washington,Seattle,Falcon,RoseFalcon,5535,84555
Washington,Seattle,KING,King_Games,2153,107973
Washington,Seattle,KOMO,komonews,166711,354610
Washington,Seattle,KUOW,KUOW,36781,29125
Washington,Seattle,NW Source,HoosierNwSource,2147,613
Washington,Seattle,Seattle Medium,SeattleMedium,2018,420
Washington,Seattle,Seattle News Daily,Seattlenewsdail,33600,1269
Washington,Seattle,Seattle Times,seattletimes,114927,540294
Washington,Seattle,Seattle Weekly,seattleweekly,22105,148880
Washington,Seattle,Seattlest,Seattlest,13317,9213
Washington,Seattle (Ballard),Ballard News Tribune,ballardnewstrib,8199,7437
Washington,Seattle (Capitol Hill),Capitol Hill Times,Cap_Hill_Times,5881,2488
Washington,Seattle (Magnolia),Magnolia News,qamagnews,3354,838
Washington,Seattle (North Seattle),Seattle Press,apseattle,3510,2511
Washington,Seattle (Queen Anne),Queen Anne News,queenanneview,9575,11295
Washington,Seattle (West Seattle),West Seattle Herald,westseattleher,24405,7382
Washington,Sequim,Sequim Gazette,SequimGazette,7777,2354
Washington,Shelton,KMAS,QueKmas,835,469
Washington,Shoreline,Shoreline Lake Forest Park,Shorelinearea,25539,1753
Washington,Snoqualmie,Snoqualmie Valley Record,valleyrecord,861,1079
Washington,Spokane,Gonzaga Bulletin,GonzagaBulletin,3878,2604
Washington,Spokane,KQNT,590KQNT,14243,1282
Washington,Spokane,KREM,KREM2,122628,56869
Washington,Spokane,KXLY,kxly4news,82031,49999
Washington,Spokane,Spokesman Review,SpokesmanReview,34268,49309
Washington,Spokane,Whitworthian,TheWhitworthian,2027,739
Washington,Stanwood,Stanwood Camano News,StanCamNEWS,1197,552
Washington,Tacoma,Tacoma Daily Index,TacomaIndex,2584,331
Washington,Tacoma,Tacoma News Tribune,thenewstribune,84540,72454
Washington,Tacoma,Tacoma Weekly,TacomaWeekly,16502,11548
Washington,Tacoma,Weekly Volcano,weeklyvolcano,18720,8846
Washington,Tukwila,Tukwila Reporter,tukwilareporter,4212,455
Washington,Twisp,Methow Valley News,MethowNews,3356,1399
Washington,Vaughn,Key Peninsula News,KeyPenNews,1095,677
Washington,Wenatchee,KPQ,KPQNews,1166,448
Washington,Wenatchee,Wenatchee World,Wenatcheeworld,21649,7681
Washington,White Center,White Center News,whitecenternow,2776,2745
Washington,Woodinville,Woodinville Weekly,WdvlWeekly,2464,1621
Washington,Yakima,KIMA,kimatv,26474,12106
Washington,Yakima,KNDO,KawKndo,6859,1187
Washington,Yelm,Nisqually Valley News,nisqvalleynews,2354,571
Norway,Arnes,Raumnes,raumnesaa1881,1566,473
Norway,As,As Avis,__AMonAvis,23802,2193
Norway,Drobak,Akershus Amtstidende,Amtstidende,1758,347
Norway,Lillestrom,Romerikes Blad,RomerikesBlad,29987,4541
Norway,Vestby,Vestby Avis,VestbyAvis,849,465
Norway,Arendal,Agderposten,agderposten,15080,3947
Norway,Arendal,Arendals Tidende,arendalstidende,960,305
Norway,Tvedestrand,Tvedestrandsposten,Tvedposten,12687,655
Norway,Drammen,Drammens Tidende,DrammensTidende,20373,5848
Norway,Honefoss,Ringerikes Blad,ringblad,14370,2643
Norway,Kongsberg,Laagendalsposten,Laagendal,7717,2070
Norway,Vikersund,Bygdeposten,bygdeposten,8154,1199
Norway,Alta,Altaposten,Altaposten,26492,2387
Norway,Olderdalen,Framtid i Nord,FramtidiNord,5091,689
Norway,Vadso,Finnmarken,Finnmarken,647,1923
Norway,Elverum,Ostlendingen,ostlendingen,3124,5722
Norway,Hamar,Hamar Dagblad,hamardagblad,969,2745
Norway,Bergen,Byavisen,Byavisen,1210,1406
Norway,Bergen,Fanaposten,Fanaposten,5177,1576
Norway,Bergen,NRK Hordaland,nrkhordaland,22996,12362
Norway,Osoyro,Os og Fusaposten,Osogfusaposten,6460,470
Norway,Stord,Sunnhordland,sunnhordland,5843,5046
Norway,Straume,Vestnytt,Vestnytt,5458,845
Norway,Voss,Hordaland,110Hordaland,20899,14334
Norway,Kristiansund,Tidens Krav,TidensKrav,15143,2299
Norway,Levanger,Levanger Avisa,LevangerAvisa,643,419
Norway,Bodo,Avisa Nordland,Avisa_Nordland,22067,6689
Norway,Bodo,Bodo Nu,BodoNu,4475,1707
Norway,Fauske,Saltenposten,Saltenposten,11914,374
Norway,Narvik,Fremover,fremover,6534,2234
Norway,Svolvaer,Lofotposten,lofotposten,2310,1813
Norway,Gran,Hadeland,avisenHadeland,12395,1899
Norway,Vinstra,Dolen,Dolen,9276,4050
Norway,Grorud,Akers Avis Groruddalen,AAGroruddalen,1694,1031
Norway,Oslo,Aftenposten,Aftenposten,75428,116242
Norway,Oslo,Finansavisen,Finansavisen,1433,5079
Norway,Oslo,Morgenbladet,Morgenbladet,5547,78082
Norway,Oslo,Nationen,nationen,3125,483
Norway,Askim,Smaalenenes Avis,smaalenene,4715,929
Norway,Rakkestad,Rakkestad Avis,RakkestadAvis,3145,358
Norway,Sarpsborg,Radio 3,radio3_rne,64778,271005
Norway,Algard,Gjesdalbuen,Gjesdalbuen,6741,1364
Norway,Bryne,Jaerbladet,jaerbladet,17652,3111
Norway,Egersund,Dalane Tidende,dalanetidende,10465,1390
Norway,Haugesund,Haugesunds Avis,haugesundsavis,8837,6778
Norway,Haugesund,Karmsund,karmsundavis,1365,1164
Norway,Sola,Solabladet,Solabladet,3096,1294
Norway,Stavanger,NRK Rogaland,NRKRogaland,28327,14022
Norway,Stavanger,Rogalands Avis,Rogalands_Avis,10678,11092
Norway,Floro,Firdaposten,Firdaposten,14222,2124
Norway,Forde,Firda,firda_endah,22698,3365
Norway,Leikanger,Sogn Avis,SognAvis,1347,1546
Norway,Brekstad,Fosna Folket,fosnafolket,8686,1017
Norway,Melhus,Tronderbladet,tronderbladet,1590,1010
Norway,Oppdal,Opdalingen,Opdalingen,637,324
Norway,Sandstad,Hitra Froya,hitrafroya,13488,1014
Norway,Trondheim,Adresseavisen,adresseavisen,7212,13619
Norway,Trondheim,Byavisa,Byavisa,1258,1362
Norway,Trondheim,Under Dusken,UnderDusken,1287,3206
Norway,Skien,Telemarksavisa,Telemarksavisa,9948,5908
Norway,Skien,Varden,DarrinVarden,762,1092
Norway,Harstad,Harstad Tidende,harstadtidende,36941,2964
Norway,Tromso,Nordlys,NordlysWarrior,732,506
Norway,Tromso,Tromso,Tromso2014,1964,6143
Norway,Farsund,Farsunds Avis,farsundsavis,12116,1142
Norway,Mandal,Lindesnes,Lindesnes_avis,7825,804
Norway,Sogne,Budstikka,Budstikka,12581,4383
Norway,Horten,Gjengangeren,Gjengangeren,9797,1536
Norway,Tonsberg,Tonsbergs Blad,tonsbergs_blad,21684,3514
Norway,Tonsberg,TV Vestfold,TvVestfold,2018,513
Namibia,Windhoek,Namibia Economist,NamEconomist,2450,3317
Namibia,Windhoek,Namibian,TheNamibian,17952,64698
Namibia,Windhoek,Namibian Sun,namibiansun,22583,28521
Namibia,Windhoek,Republikein,republikein_na,21082,8267
Namibia,Windhoek,Windhoek Observer,whkobserver,8360,6366
Nigeria,Uyo,Sensor,NimaSensor,3785,2351
Nigeria,Abuja,Daily Trust,daily_trust,225162,457004
Nigeria,Abuja,Leadership,leadership,1334,15287
Nigeria,Lagos,Complete Sports,CompleteSports,48358,37925
Nigeria,Lagos,National Mirror,NationalMirror,71537,7102
Nigeria,Lagos,PM News,pmnewsnigeria,139493,407156
Nigeria,Lagos,Punch,MobilePunch,270688,1913655
Nigeria,Lagos,This Day,ThisDayInMETAL,14453,100183
Nigeria,Lagos,Westerner,WesternerDays,2712,2383
Nigeria,Osogbo,Osun Defender,OsunDefender,85919,14062
Nigeria,Ibadan,Nigerian Tribune,nigeriantribune,459417,122972
Nigeria,Port Harcourt,National Network,NNIRRnetwork,3770,2363
Nigeria,Port Harcourt,Tide,tide,13702,183798
New Zealand,Auckland,Auckland News,AucklandNZ,31485,3934
New Zealand,Auckland,Sunday Star Times,SundayStarTimes,4137,5334
New Zealand,Oneroa,Gulf News,gulf_news,151043,748030
New Zealand,Tauranga,Bay of Plenty Times,Bay_Times,7522,3450
New Zealand,Tauranga,Weekend Sun,HS_Weekend,1439,4622
New Zealand,Whakatane,Whakatane Beacon,WhakataneBeacon,655,578
New Zealand,Ashburton,Ashburton Guardian,AshGuardian,5174,341
New Zealand,Gisborne,Gisborne Herald,gisbornenews,3090,1359
New Zealand,Hastings,Hawke's Bay Today,HawkesBayToday,12767,3663
New Zealand,Blenheim,Marlborough Express,MarlboroughMEX,21017,1911
New Zealand,Nelson,Nelson Mail,NelsonMail,8503,2553
New Zealand,Whangarei,Northern Advocate,northernadvocat,4428,1833
New Zealand,Dunedin,Channel 9,Channel9,176984,240068
New Zealand,Oamaru,Oamaru Mail,OamMail,4216,652
New Zealand,Gore,Ensign,MarcEnsign,15197,14962
New Zealand,Invercargill,Southland Express,southlandauto,1534,1121
New Zealand,Invercargill,Southland Times,SouthlandTimes,10575,2977
New Zealand,New Plymouth,Taranaki Daily News,taranakinews,27118,4042
New Zealand,Hamilton,Waikato Times,waikatotimes,36332,7642
New Zealand,Greymouth,Greymouth Star,GreymouthStar,2928,635
Nepal,Kathmandu,Annapurna Post,Annapurna_Post,72726,533744
Nepal,Kathmandu,Himalayan Times,thehimalayan,99878,49898
Nepal,Kathmandu,Kantipur,kantipurdaily,55170,265068
Nepal,Kathmandu,Kathmandu Post,kathmandupost,53211,321205
Nepal,Kathmandu,Nepali Times,nepalitimes,10932,266890
Nepal,Kathmandu,Republica,RepublicaWorld,7493,4316
Nepal,Kathmandu,Saptahik,saptahik,9838,101226
Ivory Coast,Abidjan,Abidjan,Abidjan,1099,5642
Ivory Coast,Abidjan,Abidjan Post,IvoirianPost_,638,566
Ivory Coast,Abidjan,Fraternite Matin,fratmat,15496,151192
Ivory Coast,Abidjan,Nord Sud,dunordausud,5875,189674
Switzerland,Aargau,Aargauer Zeitung,AargauerZeitung,33534,7074
Switzerland,Bern,Berner Zeitung,BernerZeitung,34372,10375
Switzerland,Bern,Der Bund,derbund,30854,6658
Switzerland,Biel - Bienne,Le Journal du Jura,JournalduJura,8659,1683
Switzerland,Langenthal,Jungfrau Zeitung,JungfrauZeitung,8853,1379
Switzerland,Bulle,La Gruyere,LMGrungis,572,412
Switzerland,Fribourg,La Liberte,laliberte,11305,9302
Switzerland,Geneve,Agefi,AgefiFrance,41351,16085
Switzerland,Geneve - Geneva,Geneva Lunch,GenevaLunch,10085,1324
Switzerland,Geneve - Geneva,Geneva Times,SundayTimesLC,24904,101605
Switzerland,Geneve,Le Courrier,LeCourrierIndus,3850,398
Switzerland,Glarus,Fridolin,Fridolinandres,26967,5406
Switzerland,St. Moritz,Engadiner Post,engadinerpost,14846,1172
Switzerland,Neuchatel,L'Express,LEXPRESS,114945,1219472
Switzerland,St. Gallen,Anzeiger,tagesanzeiger,38633,159753
Switzerland,Altdorf,Urner Wochenblatt,_Wochenblatt,4566,431
Switzerland,Martigny,La Gazette,la_gazette_auto,1589,1987
Switzerland,Lausanne,24 Heures,24heuresdumans,12750,119345
Switzerland,Winterthur,Winterthur,WinterthurMuse,5819,6457
Switzerland,Zurich,20 Minuten,20min,47394,377702
Switzerland,Zurich,Blick,Blickch,51090,233820
Switzerland,Zurich,Blick am Abend,blickamabend,43182,180859
Switzerland,Zurich,Die Weltwoche,Weltwoche,2249,81904
Switzerland,Zurich,WOZ Die Wochenzeitung,Wochenzeitung,4070,31096
Switzerland,Zurich,Zurich News,Zurich,5060,42499
Colombia,Medellin,Q'hubo,QhuboQuilla,38319,30600
Colombia,Medellin,Teleantioquia,Teleantioquia,262982,706308
Colombia,Medellin,Vivir en el Poblado,vivirpoblado,7489,8321
Colombia,Medellin (Centro),Centropolis,Centropolis_med,1181,1211
Colombia,Popayan,El Liberal,elliberalweb,88473,12434
Colombia,Valledupar,El Pais Vallenato,elpaisvallenato,46198,27398
Colombia,Valledupar,El Pilon,El_Pilon,87654,85376
Colombia,Monteria,El Meridiano de Cordoba,MeridianoWeb,119080,63760
Colombia,Bogota,Bogota Free Planet,bogotfreeplanet,1752,596
Colombia,Bogota,El Periodico Deportivo,ElDeportivo_,24470,1207
Colombia,Bogota,Portafolio,Portafolioco,137999,1223435
Colombia,Neiva,Diario del Huila,diariodelhuila,67755,147666
Colombia,Neiva,La Nacion,LANACION,247383,2898183
Colombia,Pitalito,Radio Sur,radiosuradeje,22177,743
Colombia,Santa Marta,Hoy Diario de Magdalena,HoyDiarioMag,9184,22880
Colombia,Armenia,La Cronica del Quindio,croniquindio,32145,14371
Colombia,Bucaramanga,Vanguardia Liberal,vanguardiacom,196637,250881
Colombia,Cali,Diario Occidente,Diarioccidente,22601,33131
Colombia,Tulua,El Tabloide,ElTabloide,9511,4981
China,Hefei,AH Radio,ah_radio,534,621
China,Hefei,HF 365,hf365,1268,6783
China,Beijing,Beijing News,iBeijingNews,54055,405
China,Beijing,Renmin Ribao,RenminDeutsch,2728,8912
China,Chongqing,CBG,CBGie,10075,2065
China,Fuzhou,FJII,0818_fjii,3428,1184
China,Lanzhou,GS TV,GSTVI,2519,354
China,Lanzhou,LZ TV,spinaLzTV,1418,3093
China,Shenzhen,Shenzhen Daily,szdaily1,570,467
China,Changsha,Red Net,RedDeadNet,1556,1909
China,Xi'an,HSW,hsw501,55894,2948
China,Shanghai,Shanghai Daily,shanghaidaily,18436,58509
China,Shanghai,Shanghai News,ShanghaiEye,5354,7937
China,Shanghai,Shanghaiist,shanghaiist,48772,195392
China,Chengdu,News SC,7NewsSC,7749,4196
China,Lasa,News Now,13NewsNow,141245,124393
China,Kunming,Yunnan,DiscoverYunnan,624,682
China,Anji,AJ News,ajplus,45279,614918
China,Anji,AJOL,llama_ajol,1867,1696909
China,Beilun,BL News,blglobalnews,10242,2104
China,Hangzhou,Hangzhou,TOURISMHANGZHOU,691,57533
Cameroon,Yaounde,Cameroon Tribune,StdTribune,607,799
Cameroon,Douala,Dikalo,iam_DikaloChie,2481,524
Chile,Iquique,Cavancha,PlayaCavancha,991,549
Chile,Iquique,Iquique Online,iquiqueonline,9903,11808
Chile,Iquique,La Estrella de Iquique,soyiquique,221400,19633
Chile,Antofagasta,El Mercurio de Antofagasta,mercurioafta,75950,31317
Chile,Calama,El Mercurio de Calama,mercuriocalama,54202,6910
Chile,Calama,La Estrella del Loa,estrella_loa,89642,3371
Chile,Chanaral,Diario Chanarcillo,chanarcillo,17047,11660
Chile,Copiapo,El Diario de Atacama,diarioatacama,93572,14712
Chile,Quillota,Zona Impacto,zonadeimpacto,794,2777
Chile,Valparaiso,El Mercurio de Valparaiso,soyvalparaiso,225443,78659
Chile,Vina del Mar,Tell Magazine,Tellng,8646,122567
Chile,Rancagua,El Tipografo,eltipografo,91062,23839
Chile,San Fernando,Diario VI Region,PortalViRegion,10059,3285
Chile,Canete,Lanalhue Noticias,lanalhue,7868,4330
Chile,Chillan,Cronica Chillan,CronicaChillan,103918,28106
Chile,Chillan,La Discusion,ladiscusioncl,74494,31995
Chile,Concepcion,La Estrella de Concepcion,soyconcepcion,247023,87638
Chile,San Carlos,El Sancarlino,elsancarlino07,852,586
Chile,Victoria,Las Noticias,_LASNOTICIASMTY,113624,662146
Chile,Castro,El Insular,ElInsular1,3687,7980
Chile,Osorno,El Diario Austral de Osorno,austral_osorno,103144,23276
Chile,Puerto Montt,Datos Sur,DatosPucon,4832,1837
Chile,Puerto Montt,El Llanquihue,ellanquihue,101297,29945
Chile,Punta Arenas,El Pinguino,elpinguinodelak,3123,2536
Chile,Punta Arenas,ITV,ITV,50895,2073977
Chile,Punta Arenas,La Prensa Austral,LaPrensAustral,35955,16983
Chile,Punta Arenas,Radio Magallanes,RadioMagallanes,18157,3669
Chile,Arica,La Estrella de Arica,EstrelladeArica,93828,5775
Chile,Melipilla,El Labrador,itsEL_Labrador,37952,728
Chile,Puente Alto,Puente Alto al Dia,puentealto_pald,3696,5185
Chile,Santiago,Condor,Condor,3275,15837
